x,y,z,Cell type,u,v,w
241.58333,-889.6878,2853.319,HS - Cortex,-0.7278325459874635,-0.9820445528030626,-0.3208249136549241
-11.33537,-1021.825,1543.6084,HS - Cortex,-6.790366336270277,-11.278702004153356,-3.436250735926755
292.30576,-870.7754,2465.5552,HS - Cortex,12.784719779846638,2.9626801904961013,2.695334767852552
-221.31932,-1707.4697,-142.57706,IRS - Huxley's layer,4.411183544926224,-2.4143273636527294,-1.8822675243204072
273.4722,-1037.9016,3207.6052,HS - Cortex,-0.0408297360580545,0.5828880527872665,-0.5107711097831742
215.49434,-1233.5768,2724.3123,HS - Cortex,-0.5214138755033307,-2.10154891435822,-0.638759828153837
856.3706,506.91953,491.03653,TAC-2,0.731088710254542,-2.3683089018667136,-0.7300567210704217
419.2816,-732.7181,2655.7078,HS - Cortex,-4.567232695762521,-13.649145200026323,32.59251511900227
310.71765,-949.4578,2997.8804,HS - Cortex,3.71813982517164,-7.735057670458821,-0.8125410256975079
-241.29558,-1272.9612,457.0019,IRS - Huxley's layer,7.939226267449077,5.5815961593702,1.1380029173092667
231.26299,-1050.6975,3253.6067,HS - Cortex,6.9926373239360125,2.02985588830892,2.1476626076781886
-113.93801,-947.226,915.5422,HS - Cortex,4.42096229179741,10.118853582429889,2.4637459937387427
34.996002,-1052.6031,1704.7036,HS - Cortex,-2.422220151489044,-1.8414099859159607,-0.2201940851723904
230.97215,-934.0784,2705.919,HS - Cortex,2.117325853728384,-0.2560977745864007,1.151865886337175
-41.81074,-1335.1575,2822.0256,HS - Cortex,12.300272505007626,6.215522292478339,26.317598232522617
-91.13345,-1388.401,2877.7944,HS - Cortex,1.2490459681721504,-4.412349297942075,-2.710164850555405
-186.60675,-1443.976,608.91815,IRS - Huxley's layer,18.18018361527011,1.3318740054377904,12.131277700216192
-535.76733,-41.80305,43.955757,TAC-1,-0.9205508930852786,-7.51083606679446,-4.486701160584522
156.71848,-1063.503,3170.3745,HS - Cortex,0.6564165528835613,-3.774179116674294,-0.6762116081787014
13.455094,-1312.4678,3013.17,HS - Cortex,7.494155877382873,5.05953844991419,12.502943381557614
191.98499,-1111.5586,3122.1067,HS - Cortex,-1.5888562795191534,-3.520951714093507,17.023267693547638
370.23688,-823.18506,2663.6753,HS - Cortex,1.5837062404468416,-2.776388914190848,-1.2485626962698968
-417.07895,-692.4704,645.9965,HS - Cortex,-0.636125270431187,-2.1929579457931503,-14.884342523650377
94.16725,-1115.2,3058.344,HS - Cortex,3.427742529494165,-5.584987871986084,0.3191194581983371
-260.32782,-1263.6849,1042.9796,HS - Cortex,2.8307708879649214,-5.351536315352577,-7.357619562588154
64.27998,-1208.8306,3081.1636,HS - Cortex,3.1688604829837987,-3.884317673591121,-0.3904584280972807
199.47174,-1220.6249,2634.9158,HS - Cortex,-0.6931127170445651,-0.4513507545240825,-6.080556430436958
79.996765,-1184.9795,2937.6086,HS - Cortex,4.036337066561371,-4.904394199771426,-1.5066285036373466
-45.720207,-1016.9031,1642.213,HS - Cortex,6.087211331499791,-2.71114598574592,-5.284964744565417
-88.71243,-1404.031,2819.0508,HS - Cortex,-0.5160373603703433,-6.7014696926446815,-3.688512110815506
414.94775,-727.53687,2578.128,HS - Cortex,-2.7432307794270754,-10.676196903141744,29.25122473614153
375.08237,-784.0438,2733.8315,HS - Cortex,0.6820260680738368,-1.5097688777758758,9.494254463781704
98.57238,-1157.7192,3103.5493,HS - Cortex,0.2973556620037845,-6.274710243042608,-0.0347926292077704
1645.1868,1470.7458,461.2967,TAC-2,0.9334208395849308,0.5470667132099858,1.62970469128443
17.842287,-1215.5961,2945.1484,HS - Cortex,5.276683698809083,2.240335086767112,8.289506523578089
39.089455,-1236.9208,3095.4146,HS - Cortex,-1.9836065341443088,-1.2578679243601074,0.3334797127820232
2892.7776,-66.990395,-227.78468,HS - Medulla,11.330534116986072,5.904267089425336,-0.5113861189948006
-26.171486,-1358.4965,2809.6704,HS - Cortex,1.4678542966886807,-5.045397720372213,-0.6970492963763609
26.77284,-1060.9944,2370.609,HS - Cortex,-0.1370131641741529,-5.445060391620441,14.821518393304965
-131.86055,-1526.578,2342.4119,HS - Cortex,2.549953580396506,1.2264767132017538,14.878015763527165
-39.53393,-1215.8901,2744.785,HS - Cortex,3.812532667729339,0.3522077622377835,-5.024035092844813
461.3075,-541.0672,2315.2476,HS - Cortex,-1.2465576481702143,0.1657082664621762,-0.7745147936816962
-86.62023,-1377.7726,2940.9136,HS - Cortex,0.4865844669440992,-1.964535457897747,-0.4782395443587171
234.54143,-1042.4302,3105.3044,HS - Cortex,-3.25289713897174,-6.449852447877046,-2.169671811382495
54.789684,-1223.9692,3068.5251,HS - Cortex,8.47776497606264,1.9817705752897743,4.686978110787075
-102.07539,-1399.0463,2396.1477,HS - Cortex,-0.6371204127966588,-3.749705467922038,8.262630512321177
186.46431,-962.00916,2548.3442,HS - Cortex,0.3941389362120233,-1.258198812323028,-0.2775036545268445
231.44568,-1231.5198,2818.6682,HS - Cortex,-4.529939241894471,-3.841345043270288,5.435756578499675
750.65344,-910.08606,-265.5597,HS - Medulla,3.324226329422665,-11.860236811006365,-9.654690369694494
338.59656,-902.632,2747.4312,HS - Cortex,0.2046221955613209,-0.9440290066578187,-0.0117565154992689
47.466732,-1370.3274,2818.8315,HS - Cortex,2.7818069617934973,5.015096014114501,10.619341220354446
-260.79617,-2.321203,-139.46239,HS - Cortex,10.582318010346487,-6.588958882484777,1.2382713476631086
47.629128,-1023.5432,2213.5278,HS - Cortex,0.6981993249937192,5.773784525442282,3.227413352579529
-64.40931,-1274.9291,2653.145,HS - Cortex,1.9754881769282897,-9.1556835709449,-1.2125415222940492
447.0541,-2004.4661,-668.7105,IRS - Huxley's layer,-0.3327836280508136,-0.6705143747936441,2.9018129188425488
1180.5078,762.7708,524.36053,TAC-2,2.3107341488780806,-8.04378323244055,-0.9650855345575732
-93.69118,-1474.2313,2471.5618,HS - Cortex,5.780097006572008,2.843720757615655,25.82667529490312
7.5476656,-934.6349,2793.2778,HS - Cortex,-2.022970208754082,-0.5863140626078001,-2.780335806978657
90.12211,-139.3216,77.95682,TAC-2,4.884443815978456,-18.5669993242671,-2.24157951711742
10.173308,-1406.3221,2800.1553,HS - Cortex,4.816439150729221,1.4708332446623371,0.688699781384723
-68.69674,-1023.46173,1119.073,HS - Cortex,-3.966755350975885,-5.723096510497703,-2.919352989909932
130.51663,-1084.9012,3086.7852,HS - Cortex,-7.302253668067973,-12.07079207561802,7.68233913555725
325.40625,-876.2811,2692.1335,HS - Cortex,-8.923700823606406,-6.1878987831253935,1.1961530097575346
30.591684,-1316.32,3014.7036,HS - Cortex,0.8443089380478128,2.6213491456272155,6.516601487829364
-234.94469,-1606.5406,2007.9655,HS - Cortex,-2.319104082282299,-6.25721543802228,-6.072516930255341
-541.6231,-122.46097,83.574974,TAC-1,-3.324014794381013,-2.4107933840914537,-4.695582726136991
129.64815,-1286.882,2813.4895,HS - Cortex,4.996894077466449,4.273218415713892,28.656315593272524
388.07217,-673.5813,2371.3962,HS - Cortex,-2.6713167670634483,2.2288586253275806,-13.828451333049552
145.05713,-1283.7819,3046.335,HS - Cortex,0.0313159125491101,0.7085996188329868,-4.649892361019818
1469.8839,1117.9868,725.39465,TAC-2,6.786461599951825,-4.143308686862214,-1.345641003379756
71.524704,-953.5619,1853.9163,HS - Cortex,-1.6842822508598585,-2.0848662605973303,-5.116394553598316
635.0061,667.7877,383.19186,TAC-2,-7.661435992217623,-8.03344837867364,-1.56669429157268
-220.81995,-1671.5284,2140.9636,HS - Cortex,2.292677216212013,1.3630060397496844,19.205929664465483
287.31662,-1076.1172,3193.085,HS - Cortex,1.4464301029916593,-2.1372968698723254,-2.332042169468649
210.37636,-1707.6222,-542.52655,IRS - Huxley's layer,7.50406323908756,-5.532080478124805,2.963570050206655
330.7773,412.41226,145.92284,TAC-2,22.87974456279976,10.728449401884758,0.5906334266518698
174.03333,-945.92474,2584.8079,HS - Cortex,-2.39646018725501,-6.426535094397343,6.344649744669548
-70.5899,-1354.4703,2621.679,HS - Cortex,5.138468295413728,-0.5047515478158856,22.775194737763872
430.87344,-509.6108,2042.3829,HS - Cortex,-2.579141824656475,-7.050546930643289,10.603880239164024
420.67358,-84.90581,-88.021645,TAC-2,32.67369240489244,21.109353159767657,-2.5341820079933366
5.52284,-1256.6722,3139.3804,HS - Cortex,1.917310795517409,0.7198782647493327,1.6582553742519748
89.5742,-1305.6763,2800.389,HS - Cortex,0.7601058868630818,-0.7481818396613469,5.207795841904379
1259.0642,949.26135,938.7082,TAC-2,-1.3541222405946716,-1.3145347897737274,1.8290412917395933
-149.90591,-1066.1229,-253.05318,IRS - Huxley's layer,-0.2334681971261613,0.9078811689640944,-4.220281711389469
-168.43173,-1567.9438,2304.5754,HS - Cortex,1.672760218886473,-0.1527777153941299,16.794867363395134
1065.2031,644.35876,892.26385,TAC-2,29.94554387751291,3.1312700303227787,0.1195259527524192
-47.798847,-999.0838,1946.154,HS - Cortex,-0.5731176172751816,-11.520877275527772,10.1912817579171
405.73456,-609.53595,2431.5059,HS - Cortex,0.7793544385373355,-4.321597009693262,-0.6611112420776719
107.009605,-1138.158,3088.8718,HS - Cortex,0.5666882591421245,-5.780255388613791,1.8405629830390489
-253.22766,-1568.4329,1919.9446,HS - Cortex,0.0237292104505578,0.1110070924121671,11.600159231681523
231.15857,-1224.0598,2935.703,HS - Cortex,-1.6584866063460502,-7.480039494622703,11.12641350065266
-33.01545,-1041.8815,1492.8698,HS - Cortex,-0.0697410834527474,-1.754680639654361,-7.062307182397931
110.94336,-1118.4816,2916.5894,HS - Cortex,1.5126276146646334,-1.664783780545209,8.562623015353896
63.817184,-1235.2063,3058.854,HS - Cortex,11.644854201458823,-0.3974122778983359,8.134057655183671
-97.155785,-1177.3435,1633.4127,HS - Cortex,-0.3520540323071679,-5.356722158956563,-6.077103817118132
440.66522,-548.27325,2349.7712,HS - Cortex,18.851662292925507,6.602155754513414,1.7370098168171548
-209.41623,-1534.1476,2103.685,HS - Cortex,0.1110211822816058,-2.787797133749017,1.7120215317991123
-30.90402,-1035.5048,1703.7794,HS - Cortex,3.900877180931605,-7.259824180417308,17.949672202569367
153.27945,-1061.0885,3152.0354,HS - Cortex,-0.7304873075729288,-1.5253019308956246,-2.463043010631177
745.72485,220.71701,278.50653,TAC-2,1.4245529879674237,-7.648234096529908,-3.0347242145483007
-7.548386,-1138.4004,2229.6418,HS - Cortex,5.279595125912486,-0.2516802746123104,18.366508949015905
-57.035942,-982.7461,1001.6521,HS - Cortex,5.61872809463923,7.642315319235643,-1.744181156294745
-245.78088,110.32121,82.632996,HS - Cortex,24.94128225134348,17.585816289902017,-1.1422177496281734
1038.7545,608.69824,1232.6136,TAC-2,2.620570626738883,-7.747807632454636,10.33955048352415
283.1076,-1026.3151,3118.5186,HS - Cortex,0.0007541264294935,0.0012292815712602,0.0009355759615323
529.3541,-732.67865,-44.976418,HS - Medulla,-1.121405908975656,-6.4980939979213455,-1.0602874972648382
88.01864,-1055.3644,2748.8953,HS - Cortex,-1.5708979549037418,-5.705860151742543,4.829179664488111
1241.7302,-672.0557,-167.61885,HS - Medulla,3.2982838708839184,-9.70965867378774,-2.213295768903227
-76.27098,-1245.9633,1821.225,HS - Cortex,4.085442164197131,2.374135448911052,7.544426119387785
603.34265,280.08606,1014.2341,HS - Cortex,-1.9693353221838776,-9.182360167755188,4.270260648872014
91.81886,-1344.9524,2889.1465,HS - Cortex,8.82806045993554,3.7938376236387152,12.94273873583694
252.60977,-1156.3574,3014.7273,HS - Cortex,6.822341359922174,3.819954682431134,-8.172285418132342
-98.67637,-1255.8312,1875.884,HS - Cortex,0.8154475625475979,-0.1066243956367985,-3.7675194434342254
217.82993,-1115.1737,2897.1646,HS - Cortex,6.052644021132598,3.9145717864725897,9.90498277629229
-202.19731,-1638.9845,2197.869,HS - Cortex,2.597626023589114,1.283573982621502,13.569535803166255
-12.820195,-1315.9216,3014.8843,HS - Cortex,10.020545775669165,2.458234432078216,10.968034794048226
1255.8195,1054.2688,843.12213,TAC-2,-1.183511953075211,-0.2567675423078875,7.371764781764053
281.43237,-78.04985,267.38315,TAC-2,3.4189571531857,-6.320187734474182,0.7910100293825452
931.3885,-568.1567,1003.1217,HS - Cortex,41.3530402866026,-3.437395791242004,-1.7684634353117838
-65.477135,-1427.8875,2345.38,HS - Cortex,3.351669451123388,3.863502459152884,2.090667437874059
-130.5309,-1481.7339,2263.9285,HS - Cortex,-2.370208824446047,2.63954590686808,-1.7968560662647324
596.73047,-1079.363,-104.22166,HS - Medulla,22.97239194310425,-1.2746379197242763,-3.0487686906867024
-837.5778,2478.4148,-630.3429,IRS - Henle's layer,-0.1573554314445991,-0.3237625852385861,5.231730094765012
-173.40636,-1546.0217,2240.3171,HS - Cortex,3.811672957151569,0.178371065936905,14.065031865765713
482.36316,-1206.4244,-312.78995,HS - Medulla,-9.895542937006592,0.8638659678998478,-5.7261643690821735
229.23148,-1252.2074,2937.2937,HS - Cortex,6.078192256071212,1.804584319783736,-1.219004455115278
179.9116,-1243.6444,2530.8062,HS - Cortex,-0.0445152409014412,2.4780711344042445,2.0966750482218703
129.785,-1058.523,2943.0745,HS - Cortex,-0.1079897874705879,-3.0345748026860537,-5.151881649900577
-115.67569,-1259.8829,1738.6521,HS - Cortex,-1.7661492443708031,13.197565037448932,6.132796632809439
-80.396126,-1220.3768,2008.427,HS - Cortex,1.1121980744083946,-6.242054790584656,4.121931921902781
-84.9556,-1641.345,8.07265,IRS - Huxley's layer,6.695247755754411,-7.515458676487208,-6.396516268393311
278.42355,-987.4885,2988.778,HS - Cortex,-7.532773857652273,-10.876676410782489,11.780060927551045
-188.15295,-1590.4889,1879.3085,HS - Cortex,4.101352021734662,1.390392305741854,-2.288597657178433
178.21442,-1072.9095,3145.5762,HS - Cortex,4.27185374515792,2.54172500671391,-3.096121651741753
4.9910955,-1189.9034,-121.79137,IRS - Huxley's layer,-10.949902622301384,-2.8137569026837355,6.231527178754432
-126.58953,-699.6352,890.49664,HS - Cortex,2.855119251408784,-2.2503815817332047,-3.8872834458102217
28.429293,-1317.8273,3032.259,HS - Cortex,7.890567614427342,2.96083409424415,4.301472866950235
207.17741,-1389.1729,-452.00397,IRS - Huxley's layer,-3.131157109589213,-18.56007311395004,-12.74379558114702
-43.661358,-1289.0991,3137.8987,HS - Cortex,-2.5500076775389,-3.878100243590613,-0.8803083703902954
-164.09825,-1535.143,2241.9304,HS - Cortex,0.2466573106030455,-1.914888837233914,-2.208349680890617
191.88936,-1242.2933,2798.1965,HS - Cortex,0.8756421615809239,0.2097493906443711,0.1987747707448582
-37.803658,-1056.7725,1730.3938,HS - Cortex,1.2869197500660414,-5.50300997723905,-6.323762601721095
70.279526,-938.28577,1958.6029,HS - Cortex,-1.2479554986404786,-8.568768488676172,-2.2503247619260947
216.87318,-1064.9915,3063.5684,HS - Cortex,-3.6761862097069247,-0.7431815210755209,-0.3080888868564005
423.50378,-741.7999,2669.1877,HS - Cortex,-5.8131104406449845,-11.235858981897032,13.520589458975588
299.03558,-983.47955,3072.0168,HS - Cortex,0.1992769081938976,0.3625511348208511,0.8633552001200481
-285.66837,-1178.7906,1041.9452,HS - Cortex,2.63771944247619,-5.250482641823128,-5.542760245924256
1273.4761,967.61615,699.2892,TAC-2,4.178718832113274,-3.317272167504815,-3.2148692579187657
3332.2915,1258.0259,-227.55576,HS - Medulla,2.1951847408977447,-3.3345549800131367,-0.5527124012017741
191.27852,-1020.4083,3018.6716,HS - Cortex,21.61110674564481,5.920754471646945,4.079279272363923
-313.40952,-1458.7762,1352.2783,HS - Cortex,-5.309825907999096,-14.4046609958374,-5.916855781122003
60.894672,-847.1331,1761.4778,HS - Cortex,-3.4783199181906865,-7.214103163145832,-3.096443673863781
-12.249489,-1209.7062,2929.0334,HS - Cortex,0.8818164319708884,-1.7681900074820014,6.589601978358648
47.637836,-966.9601,2116.7969,HS - Cortex,7.53545223646079,-2.063605069430773,-6.210794225966351
-24.2377,-1188.5956,2608.6987,HS - Cortex,0.6549205359658586,-5.39495577897903,11.00256378582257
-305.83582,-1039.9833,1137.9521,HS - Cortex,3.5265512230511185,-6.926203579365691,22.65985018127636
495.61627,-1091.1268,-247.08084,HS - Medulla,6.268223021390911,2.374622714336972,12.34562443565331
559.3247,-385.70575,2208.8635,HS - Cortex,12.041988814062544,2.279118553942969,2.5779312837728416
-224.02353,-1115.1545,674.96326,HS - Cortex,1.990611990112359,-9.829308472200552,-8.128542288236384
163.44666,-1160.2037,3244.08,HS - Cortex,13.052691192923913,9.35284213722178,5.223003645130139
26.874949,-1079.3628,1843.6396,HS - Cortex,2.164137692145763,0.6464158755369642,-1.9716152436298544
-177.77563,-1557.8444,2307.5095,HS - Cortex,3.1062595271786826,1.5833894582033008,7.710479854479663
575.5619,-115.7436,1500.6669,TAC-2,2.1585459978692825,2.780907785600612,6.145333534185286
72.97035,-1267.7301,3044.5154,HS - Cortex,1.2656433258559372,2.378153078771123,11.505275054108996
-189.71365,-1529.591,1895.8235,HS - Medulla,2.445007052499345,0.2696656184323305,15.265074035926874
-414.55682,-734.2207,66.23925,HS - Cortex,-4.629533273550047,-14.614757506254634,-9.657210449776684
-216.2132,-1439.0955,1242.8091,IRS - Huxley's layer,2.6660900929764275,-9.659555819125163,-6.009807247834621
-60.315254,-1042.0455,1794.3005,HS - Cortex,6.562013632453378,-6.382187355524213,12.649993665705464
-630.92755,-952.2172,-472.88254,TAC-1,1.6753409584335257,-12.403399356135376,-6.433100532298769
-723.6731,-823.9477,-334.83853,TAC-1,2.592928820186956,-6.399883679650927,-3.77428079057769
-86.48254,-1364.1768,2641.2764,HS - Cortex,-0.848437862843463,-0.410321279353975,-1.1483182370043714
74.955605,-957.2732,2209.4336,HS - Cortex,24.2046960406074,6.602388567662714,5.329875347742025
17.603159,-1170.9272,1285.0962,HS - Cortex,1.06068541495751,-0.5655254627334729,6.779316013136357
-91.51734,-935.50916,1071.4093,HS - Cortex,1.6534780388523769,-3.999127355528478,-10.267623939678003
24.495216,-1238.5537,3019.4197,HS - Cortex,15.748122230211116,2.879577082070018,9.908056641652443
-173.88289,-1483.9971,2119.0027,HS - Cortex,2.1568165964618258,0.1823960439215246,19.684811158306065
701.5406,394.27188,902.02246,TAC-2,1.3921609916463624,1.4435253629998603,15.992412607569165
216.09315,-1069.1787,3110.6316,HS - Cortex,14.659943562623424,9.048382438865362,18.258428860013503
-438.30228,-332.0793,403.51562,TAC-1,-3.0059401447514023,-9.246269821628792,-6.228655469513108
303.9888,-1388.7324,-89.56192,IRS - Huxley's layer,23.46407556722414,-2.1864792184158715,-5.8123127057167485
-194.63362,-1457.1494,1785.2506,HS - Cortex,5.006622042284186,-1.7518057834688756,1.9581386531649263
397.01944,-1170.1254,-260.42514,HS - Medulla,8.540740633960121,-0.2092066547870134,-0.0688458271773603
169.07071,-1177.7422,2873.0803,HS - Cortex,-1.094244571609718,-4.563055930225053,8.615704259360827
-170.44856,-1135.7703,912.3004,HS - Cortex,8.952930015307851,3.651968849983154,7.745902823515389
76.38143,-1309.6414,2979.4888,HS - Cortex,10.918681358782743,15.77105052918578,15.335977836095193
285.4306,-1048.8826,3205.4175,HS - Cortex,11.098735902767086,17.771860304902965,-9.67717211104334
193.36154,-1058.3271,3120.557,HS - Cortex,-2.8592864632235604,-7.400241555697999,8.191115753347844
439.68442,-646.3646,2568.7263,HS - Cortex,-2.004137216073824,-1.6754303086612583,1.6277201525359812
-5.4710937,-1108.3889,2032.7998,HS - Cortex,1.1735828754452975,-1.58538681009762,12.176621479863153
4.8787627,-1198.2316,2763.0396,HS - Cortex,-2.034037660413251,-4.508329365354855,-4.395262498716401
-64.43107,-1346.135,2521.195,HS - Cortex,2.615469083578557,-4.991376482085156,2.9387820730630203
-153.97061,-1549.1359,2505.0085,HS - Cortex,-1.4870872060701354,-10.56493778344445,-2.548727086849277
493.21036,-839.47626,-248.80016,HS - Medulla,5.433699191565364,-6.0707144334376055,0.7122817362707274
53.44673,-206.27296,446.19687,HS - Cortex,4.501853882631118,-6.739548739448171,0.7966638052388524
18.208921,-1097.3735,2478.7788,HS - Cortex,1.0151663508472537,-11.713138496364792,24.39464325473452
-41.099293,-1175.5505,1925.3096,HS - Cortex,1.3130949967556595,-4.306840351478167,22.87833399822595
-271.0205,-1629.1335,1681.3181,HS - Cortex,-2.23642496222648,-4.515942474480325,-21.834792674704463
42.21645,-636.43317,1312.94,HS - Cortex,0.4733116683668792,-5.846991588113041,-5.027329325878878
481.103,-560.4461,2405.514,HS - Cortex,1.1869490236031168,-0.0503297984823554,7.119451534769736
-67.33011,-843.13885,2296.1504,HS - Cortex,10.341606681857469,2.755033008417051,4.056001341045724
325.68533,-1546.1691,-512.9774,IRS - Huxley's layer,1.0170765441430671,-1.105977728456629,-0.5892053182537972
-66.41044,-1224.8717,2676.758,HS - Cortex,0.155687521093537,-7.268365394571716,-6.228971628593275
-197.7351,-1580.4923,2104.2402,HS - Cortex,1.734176199103401,0.5775812291750033,10.239261860900072
-254.02852,-1287.6697,1437.2456,HS - Cortex,0.9213478156714704,-5.079989806954874,4.353795708758814
253.02655,-341.13425,59.569527,TAC-1,0.3430129417381669,-6.126325888348293,-6.573530385679663
-149.00108,-1486.2197,2403.8506,HS - Cortex,-3.0042544510795297,-3.470711955819465,-17.890032507648847
132.72108,-1103.2717,3185.502,HS - Cortex,0.8036878728921908,6.497766397789931,1.284882893011687
-200.97359,-1535.1256,2064.5625,HS - Cortex,-0.5008263766454024,-4.941307156733379,29.67336999941151
-22.382607,-1343.4879,2931.7908,HS - Cortex,2.538555467397586,6.549377108908323,25.13579660598309
528.95544,-674.08844,587.01404,HS - Medulla,29.69341921352172,5.84782033573703,1.2134312586636464
120.06899,-1059.2004,2886.5154,HS - Cortex,-4.257390341903307,-9.302991416758378,9.95485780166462
-68.88002,-1544.5654,390.49628,IRS - Huxley's layer,5.59339865698468,-8.271213699414787,-7.660102493295593
17.264832,-1033.2719,1684.6462,HS - Cortex,21.087284564601745,2.683758711815922,1.5988011904680473
152.73737,-1473.9235,-479.67822,IRS - Huxley's layer,1.0449217410433818,-29.60936672628103,-10.766284939976575
531.36755,-545.3482,55.898335,HS - Medulla,-9.42907461920082,-0.0398574624033438,-8.113249324616554
131.34145,-875.28186,1974.5765,HS - Cortex,15.62522611334923,9.495183461824826,-5.531249342595347
-57.910725,-1210.578,2519.4329,HS - Cortex,2.521059157166757,-1.5634823913905296,4.717254907392178
-30.430994,-1172.9926,2465.0679,HS - Cortex,3.53817985806327,-0.1357583473107257,-2.976684339254561
194.67285,-1138.2515,3183.061,HS - Cortex,-5.687216251109525,-2.8488984351249904,8.739278669129037
4.3829722,-1034.5559,2138.957,HS - Cortex,4.893277618242664,1.820768035365777,26.72188391939108
-31.162651,-1174.7174,2901.7048,HS - Cortex,8.066158954219148,0.295455865552308,14.768877156064688
-73.92692,-1210.9302,1975.6301,HS - Cortex,2.410852173624808,-10.92851126369768,4.196684131213986
-63.915455,-1304.6481,2474.6047,HS - Cortex,-0.3221225804444083,-0.9115821136074078,9.273057449801446
327.30124,-508.18967,1674.0833,HS - Cortex,-2.3293132147094626,-7.692846955368242,20.957271537872245
52.61223,-1346.8525,2962.0918,HS - Cortex,10.115491933793168,0.4831781384656477,9.052461729225868
164.96455,-1281.7538,3095.5046,HS - Cortex,-1.9213114979089787,-2.222108896568422,-4.487777001326841
-60.100323,-1258.3302,2899.7053,HS - Cortex,0.2184794879875571,-4.366953463415437,-1.1584268670122817
168.2359,-1081.2225,3050.3489,HS - Cortex,3.5753420700388943,-5.3761295808077465,19.00559134964369
95.440735,-1417.4298,145.17918,IRS - Huxley's layer,-6.091257443547293,6.585111401803577,-8.896068235012061
432.0749,-613.7572,2489.0298,HS - Cortex,-1.556465782222759,-2.74454103379776,-5.8416368890165
-147.15701,-215.49995,3.1834114,HS - Cortex,-12.59508105548785,-1.3683363021936197,38.13661443416838
-16.409319,-768.33435,1543.9253,HS - Cortex,0.6554997110705905,0.734585064415979,-3.0299826985902385
-249.04916,-1502.6044,1601.7106,HS - Cortex,-1.549184283039352,-1.154940882816232,3.2158915535278063
-253.22836,-1407.8402,774.1289,IRS - Huxley's layer,-3.2860948646947867,-10.936609735305984,32.93069255409349
-17.62401,-1257.5157,2858.9849,HS - Cortex,5.522844864036478,2.284325773687765,19.60717873378416
59.214115,-1221.7753,3026.6013,HS - Cortex,-0.7588773248549533,-1.3074658812199562,3.0335955180849767
298.04657,-725.2396,2387.73,HS - Cortex,1.2741173640444736,-0.3634730052126511,-5.220407523754665
94.67368,-1238.4789,3009.9197,HS - Cortex,2.610523561849877,-7.467182820025755,6.451264186312431
-268.9948,-1545.2396,1485.9545,HS - Cortex,2.1939123689830806,-6.142657767787669,-3.8907688968885807
237.02507,-706.5467,-210.73717,HS - Medulla,-2.049246869575914,-9.43113819792906,1.3287872394162037
458.0662,-647.37976,2572.7124,HS - Cortex,5.317485699311412,1.978985275930092,-0.6161589726927914
85.24198,-1389.9458,2967.7437,HS - Cortex,6.120867122584063,3.486985152387471,7.55664903402288
226.7733,-1046.5674,3152.1843,HS - Cortex,-2.095065102558112,-0.6213921273010184,-3.184550747126972
431.33658,-737.89197,2698.8638,HS - Cortex,-6.490355390079459,-8.11191617743872,13.65170779365775
-72.88826,-1112.3466,1695.1117,HS - Cortex,19.273347679552213,-2.053641544372812,6.870077364588806
645.37115,866.4439,359.37097,TAC-2,-1.7746605997383171,-4.140662385968668,1.1148987739057483
163.13705,-1096.4156,3190.0198,HS - Cortex,4.9562839438308846,-7.774956789193719,13.98408592903608
44.75487,-1265.408,2935.424,HS - Cortex,-2.637597860775563,-0.3591097504171109,-2.183808038090268
-91.086075,-1260.8755,1751.7279,HS - Cortex,-0.1708241926201154,-1.5347588623646349,6.459891173124434
-38.608837,-1291.6484,3095.837,HS - Cortex,4.088362653480866,2.543721294227637,4.841060640483015
101.04725,-1236.6415,3079.3025,HS - Cortex,2.5287888148149484,0.1136587560662662,2.3139015834572643
-291.29453,-1533.664,1692.6788,HS - Cortex,-0.549734394586726,0.8344423005474448,1.2350359759094307
-120.426735,-1149.574,1768.3341,HS - Cortex,-0.5727594472210121,2.743664799161764,5.889537460050147
25.06007,-1367.573,2878.709,HS - Cortex,3.542769078510024,0.4286550868426139,0.8018013667011473
360.0061,-1351.5073,-5.484052,IRS - Huxley's layer,15.935790804048436,1.2501368194996,0.5793923684538945
353.28687,-872.4378,2950.1396,HS - Cortex,24.49109050363144,9.753090328120148,1.9646615260656737
272.08713,-1034.1394,3164.4932,HS - Cortex,0.4065066214594288,0.4478549258948636,-1.562914760820293
84.81065,-1167.9908,2936.7617,HS - Cortex,-0.1219841750651286,-4.510787757886714,4.738064911881952
193.9414,-1133.168,2707.8357,HS - Cortex,3.141775599981962,1.5211679823922948,-3.2219108400496177
-191.06755,-1599.4778,2159.704,HS - Cortex,1.003751683768077,-0.25087505135572,11.028287218881884
9.378228,-1071.7644,2199.3406,HS - Cortex,2.3675736934347182,-2.6260087745975977,16.537912825217063
-39.14518,-1278.9294,3112.4756,HS - Cortex,3.108038293374303,-0.8396853520860574,1.1243979435639084
143.44965,-1153.7582,3106.014,HS - Cortex,1.935423913652225,-8.47300781795702,12.724796308411738
77.12827,-1174.5363,3211.5134,HS - Cortex,16.66979457540094,6.579386920167156,9.719935650384718
-85.28141,-746.3368,1598.7552,HS - Cortex,-4.224284837468146,-16.409587426567743,42.057143608709936
309.6889,-953.13776,3036.3704,HS - Cortex,1.4766067302502963,-3.0168689331878,20.116756416377143
-36.97758,-1109.2418,1934.92,HS - Cortex,2.665260032004467,-1.9852596449253768,22.004515324697888
